TOA5,5264,CR1000,5264,CR1000.Std.10,CRD:KLRS_CMA6_30JULY2016.CR1,35202,FiveMin,,,
TIMESTAMP,RECORD,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,WS_ms_Max,AirTC_Avg,NR_Wm2_Avg,RH_Avg,SWin_Wm2_Avg,SWout_Wm2_Avg
TS,RN,meters/second,Deg,Deg,meters/second,Deg C,W/m²,%,W/m²,W/m²
,,WVc,WVc,WVc,Max,Avg,Avg,Avg,Avg,Avg
16-08-21 6:35,8565,1.793,70.34,18.23,2.342,4.749,-56.77,85.3,5.101,1.873
16-08-21 6:40,8566,1.54,107.6,38.37,2.525,4.543,-54.48,85.8,8.87,2.439
16-08-21 6:45,8567,1.712,97.5,19.86,2.215,4.379,-51.86,86.3,11.9,2.855
16-08-21 6:50,8568,1.004,87.6,48.54,1.937,4.322,-48.07,86.1,15.05,3.166
16-08-21 6:55,8569,1.892,91.3,9.61,2.443,4.47,-47.61,85.3,18.07,3.137
16-08-21 7:00,8570,1.653,107.9,16.1,2.006,4.733,-47.69,84.4,20.86,3.348
16-08-21 7:05,8571,1.567,87.3,20.1,2.385,4.89,-46.7,84,22.99,3.616
16-08-21 7:10,8572,1.365,91.4,16.52,1.855,4.977,-46.09,83.9,28.85,4.617
16-08-21 7:15,8573,1.367,102.5,12.56,1.823,5.107,-46.9,83.5,44.07,7.771
16-08-21 7:20,8574,1.815,102.2,22.11,2.457,5.202,-44.92,83.1,51.05,10.66
16-08-21 7:25,8575,1.725,129.2,29.57,2.839,5.29,-38.61,83,59.39,12.6
16-08-21 7:30,8576,1.676,103.8,18.52,2.473,5.422,-32.84,82.8,69.45,14.86
16-08-21 7:35,8577,1.966,88.9,13.06,2.502,5.556,-24.98,82.1,80.8,17.28
16-08-21 7:40,8578,1.816,88.9,12.63,2.372,5.641,-20.58,81.4,90,18.72
16-08-21 7:45,8579,1.418,94.6,14.88,1.993,5.8,-22.92,80.7,96.6,19.65
16-08-21 7:50,8580,1.531,94.4,19.75,2.016,6.081,-10.3,79.43,107.6,21.96
16-08-21 7:55,8581,1.204,93.4,15.98,2.042,6.521,-23.91,77.9,117.1,23.53
16-08-21 8:00,8582,1.598,95.7,13.23,2.29,6.739,-51.05,77.26,128.3,25.61
16-08-21 8:05,8583,1.858,91.6,16.15,2.391,6.811,-45.15,77.31,138.6,27.05
16-08-21 8:10,8584,1.85,90.5,20.57,2.613,6.837,-6.384,77.94,149.6,28.68
16-08-21 8:15,8585,1.804,82.9,14.96,2.525,7.012,19.89,77.9,160.4,29.99
16-08-21 8:20,8586,2.348,89,16.75,2.793,7.202,15.06,77.55,143.7,25.68
16-08-21 8:25,8587,1.778,86.1,15.5,2.744,7.414,27.26,77.4,164.5,29.3
16-08-21 8:30,8588,1.76,87.9,12.21,2.427,7.769,44.33,76.12,193,34.17
16-08-21 8:35,8589,2.001,69.31,12.23,2.538,8.01,46.59,75.68,192.4,33.25
16-08-21 8:40,8590,2.069,75.71,18.67,3.018,8.34,69.35,74.66,229,39.6
16-08-21 8:45,8591,2.468,76.25,12.64,3.175,8.51,73.11,74.11,229.7,38.74
16-08-21 8:50,8592,2.253,69.97,11.18,2.777,8.84,76.33,73.2,234.4,38.64
16-08-21 8:55,8593,1.841,92.7,10.41,2.466,9.29,80.3,71.77,240.8,39.01
16-08-21 9:00,8594,1.59,76.13,23.43,2.434,9.58,68.85,70.64,222.4,34.94
16-08-21 9:05,8595,2.139,89.9,25,2.947,9.68,64.45,70.05,216.7,34.14
16-08-21 9:10,8596,1.925,121.6,41.05,3.103,9.94,61.43,69.21,234.5,37.15
16-08-21 9:15,8597,1.665,227.6,13.46,2.133,10.02,106.9,68.98,293.1,46.73
16-08-21 9:20,8598,1.305,229,25.89,1.767,10.15,88.5,68.63,263,40.31
16-08-21 9:25,8599,0.635,211.8,14.23,1.042,10.15,18.76,68.13,147.3,20.22
16-08-21 9:30,8600,1.172,246.9,10.72,1.686,9.87,44.2,69.15,186.3,27.84
16-08-21 9:35,8601,1.489,260.8,15.2,2.094,9.78,73.64,70.23,234.2,35.33
16-08-21 9:40,8602,1.3,262.5,12.43,1.46,9.98,125.7,68.31,315.7,47.61
16-08-21 9:45,8603,0.91,3.605,49.91,2.143,10.41,149.1,66.52,351.5,51.58
16-08-21 9:50,8604,1.012,65.8,38.87,2.179,10.96,154.4,65.35,358.1,52.22
16-08-21 9:55,8605,1.546,103.5,22.25,2.071,11.35,171,63.48,379.4,56.29
16-08-21 10:00,8606,1.298,84.4,27.08,2.14,11.47,149.5,63.39,341.1,49.29
16-08-21 10:05,8607,0.502,109.9,59.7,1.303,11.93,178.2,62.11,391.8,56.59
16-08-21 10:10,8608,0.55,191,87.2,1.156,12.41,184.1,59.76,392.2,55.33
16-08-21 10:15,8609,1.873,278.4,61.51,2.786,11.93,196.1,63.33,417.1,60.63
16-08-21 10:20,8610,1.872,250.2,18.66,2.463,11.09,197.9,64.94,405.4,58.97
16-08-21 10:25,8611,1.871,272,15.78,2.3,10.87,194.2,66.11,408.5,59.21
16-08-21 10:30,8612,1.978,251.9,19.99,2.473,11.01,208.5,65.37,422.2,60.5
16-08-21 10:35,8613,2.27,265.9,13.85,2.79,11.05,223.5,65.08,442,63.46
16-08-21 10:40,8614,2.165,255.7,14.07,2.871,11.12,236.2,65.15,461.6,65.58
16-08-21 10:45,8615,1.987,224.2,14.42,2.394,11.48,249.8,64.18,478.4,67.18
16-08-21 10:50,8616,1.712,232.1,19.14,2.541,11.43,253.4,64.27,480.1,66.86
16-08-21 10:55,8617,2.652,258.8,12.02,3.247,11.52,249.5,64.3,474.7,66.56
16-08-21 11:00,8618,2.272,230.4,8.5,2.878,11.59,264.4,64.15,498.8,69.56
16-08-21 11:05,8619,2.223,238.4,20.08,3.028,11.95,274,62.13,512.8,70.74
16-08-21 11:10,8620,1.313,213.1,23.18,2.434,12,284.7,61.47,520.3,70.75
16-08-21 11:15,8621,1.169,195.6,47.52,2.228,12.5,281.3,59.61,513.9,68.74
16-08-21 11:20,8622,0.516,242.3,85.4,1.15,13.05,295.2,58.29,530,69.82
16-08-21 11:25,8623,1.278,281.8,43.88,1.986,13.02,277.5,57.74,510.4,67.22
16-08-21 11:30,8624,0.648,319.8,75.5,1.757,12.88,300.5,58.8,540.5,71.21
16-08-21 11:35,8625,1.295,277.8,45.65,2.205,13.57,312.8,56.59,562.8,74.14
16-08-21 11:40,8626,1.138,268,50.67,1.65,13.52,326.4,56.34,571.9,75.27
16-08-21 11:45,8627,1.832,269.8,22.93,2.443,13.27,351.1,58.89,603.3,80.3
16-08-21 11:50,8628,2.368,272.4,21.4,3.107,13.52,351.2,58.24,601,80.1
16-08-21 11:55,8629,2.503,259.9,15.83,3.502,13.33,385.7,58.34,654.4,87.8
16-08-21 12:00,8630,2.486,251.8,11.69,3.12,13.24,298.9,57.48,518.8,67.09
16-08-21 12:05,8631,2.142,254.1,14.62,2.613,13.18,186.9,57.84,371.1,46.72
16-08-21 12:10,8632,2.058,255,11.28,2.339,13.13,173.8,58.08,355.1,45
16-08-21 12:15,8633,2.293,247,15.97,2.826,13.09,200.7,58.52,394.1,50.6
16-08-21 12:20,8634,2.458,247.2,18.21,3.041,13.34,358.9,58.56,609.5,79.3
16-08-21 12:25,8635,2.273,236.1,17.82,2.911,13.62,374.4,58.15,635.8,82.1
16-08-21 12:30,8636,2.568,241.9,16.69,3.489,13.58,367.5,57.86,614.8,79.73
16-08-21 12:35,8637,3.043,245.8,10,3.499,13.63,373.4,57.08,627.9,81.8
16-08-21 12:40,8638,2.971,237.6,15.38,3.721,13.65,371.4,56.93,619.8,80.4
16-08-21 12:45,8639,2.393,244.2,15.21,2.8,14.1,384,57.15,657.5,84.3
16-08-21 12:50,8640,2.808,238.2,11.45,3.348,14.21,410.1,56.06,668.4,86
16-08-21 12:55,8641,2.589,242.9,19.74,3.766,14.28,408.6,56.18,672.4,86.1
16-08-21 13:00,8642,2.746,247.1,14.17,3.205,14.28,418.8,55.69,678.9,87.2
16-08-21 13:05,8643,2.564,233.7,12.8,3.012,14.55,409.1,56,684.6,87.3
16-08-21 13:10,8644,2.566,239.4,17.83,3.185,14.85,409.1,55.16,685.2,87.2
16-08-21 13:15,8645,2.336,246.7,12.74,2.976,15,427.2,54.93,697.1,88.6
16-08-21 13:20,8646,2.726,258.2,20.97,3.342,15.09,425.7,54.2,696.4,88.8
16-08-21 13:25,8647,2.311,230,23.24,2.698,15.23,351.1,52.77,612.2,76.83
16-08-21 13:30,8648,2.079,250.9,18.63,2.907,15.06,413.3,51.81,669.4,85
16-08-21 13:35,8649,2.156,236,22.27,2.979,15.35,439.6,52.31,717.3,90.6
16-08-21 13:40,8650,2.173,240,23.28,2.79,15.76,413.2,51.47,690.3,86.8
16-08-21 13:45,8651,2.338,253.1,20.43,3.058,15.88,467.1,50.28,737,93.6
16-08-21 13:50,8652,2.18,245.9,15.66,2.871,16.14,482.3,50.53,773.7,98.1
16-08-21 13:55,8653,2.466,269.6,15.49,2.907,16.03,461.5,49.83,739.2,93.8
16-08-21 14:00,8654,2.354,259,28.16,2.986,16.22,474.1,49.27,752.1,95.3
16-08-21 14:05,8655,2.674,239.3,15.01,3.443,16.38,465.7,46.88,746.6,95.2
16-08-21 14:10,8656,2.524,257.4,21.73,2.982,16.17,473.6,48.47,755,96.4
16-08-21 14:15,8657,2.893,249.1,11.36,3.557,16.52,463.1,45.68,742.7,94.8
16-08-21 14:20,8658,3.036,253.9,11.91,3.773,16.46,457.7,45.2,738.8,94.7
16-08-21 14:25,8659,2.337,257.9,21.93,3.397,16.62,454,46.86,732.5,92.8
16-08-21 14:30,8660,2.606,247.1,20.45,3.897,16.75,453.6,47.22,734.4,93.1
16-08-21 14:35,8661,2.912,232.1,16.37,3.597,16.98,454.9,45.7,734.4,93.4
16-08-21 14:40,8662,2.458,229.9,13.82,2.731,17.17,414.8,46.39,685.1,86.4
16-08-21 14:45,8663,2.796,248.4,21.17,3.577,17.16,449.7,44.81,729.8,92.9
16-08-21 14:50,8664,3.131,276.8,10.75,4.126,17.31,445.8,42.03,719.5,91.9
16-08-21 14:55,8665,2.95,228.8,13.11,3.966,17.61,435.7,41.05,710.6,90.2
16-08-21 15:00,8666,3.399,238,22.62,4.204,17.36,432.2,40.11,705.7,90.9
16-08-21 15:05,8667,2.379,240.9,14.14,3.515,17.37,419.3,41.23,696.3,88.7
16-08-21 15:10,8668,2.105,237.6,25.57,3.404,17.75,417.2,39.5,691.3,87.3
16-08-21 15:15,8669,2.9,242.7,16.09,3.381,17.91,415.5,38.89,691.7,88.8
16-08-21 15:20,8670,2.693,233.6,18.02,3.051,17.94,417.1,35.69,688.7,88.6
16-08-21 15:25,8671,2.88,244.1,22.19,3.897,17.96,409.5,38.34,681.7,88
16-08-21 15:30,8672,2.98,231.7,15.65,3.9,18.18,396,38.19,657.1,84.8
16-08-21 15:35,8673,3.286,240.1,8.23,3.943,18.04,383.5,37.45,650.9,84.8
16-08-21 15:40,8674,2.301,246.2,19.16,3.139,18.13,411.2,38.08,674.6,86.9
16-08-21 15:45,8675,2.195,269.7,19.42,2.933,18.49,404,37.84,677.2,87.5
16-08-21 15:50,8676,2.287,261.8,12.91,2.571,18.17,341.8,39.33,607.1,78.62
16-08-21 15:55,8677,2.449,272.9,11.57,2.747,18.03,363.2,38.53,631.2,83.2
16-08-21 16:00,8678,2.521,270.1,13.32,3.26,17.74,354.1,40.26,619.9,81.3
16-08-21 16:05,8679,1.676,296.9,13.94,2.319,17.71,270.4,39.37,515,66.63
16-08-21 16:10,8680,1.664,286.6,7.498,2.339,18.18,377.8,36.4,648.6,84.2
16-08-21 16:15,8681,1.768,266.1,26.45,2.156,18.29,324.9,35.6,569,73.55
16-08-21 16:20,8682,1.373,259.5,25.87,2.006,18.13,314.3,36.79,562.4,73.68
16-08-21 16:25,8683,1.517,261,18.36,2.852,18.57,352.7,34.25,614.1,80.5
16-08-21 16:30,8684,1.678,258.7,24.71,2.218,19,335.8,32.72,596.2,78.61
16-08-21 16:35,8685,1.675,276,25.8,2.238,18.63,298.8,32.99,535.5,71.38
16-08-21 16:40,8686,1.375,281.3,25.05,2.051,18.59,271.4,34.07,523.5,69.41
16-08-21 16:45,8687,1.89,269.8,13.46,2.509,18.38,257.1,32.64,482.8,65.18
16-08-21 16:50,8688,1.781,273.3,8.12,2.051,18.32,255.8,33.47,488.4,66.15
16-08-21 16:55,8689,1.737,318.7,37.33,2.359,18.7,290.8,33.67,546.1,74.02
16-08-21 17:00,8690,1.946,315.1,18.58,2.541,18.85,281.7,32.94,525.2,71.25
16-08-21 17:05,8691,2.087,323.9,19.27,2.947,18.82,273,34.33,522.4,71.83
16-08-21 17:10,8692,1.924,337.4,23.98,2.649,19,307.4,33.03,555.8,76.11
16-08-21 17:15,8693,1.517,325.3,38.67,2.215,19.11,234.1,35.37,461.5,62.71
16-08-21 17:20,8694,1.843,337,24.37,2.492,19.06,207.2,33.58,419.2,57.31
16-08-21 17:25,8695,1.753,330.6,19.54,2.264,19.12,225.1,32.66,446.5,61.72
16-08-21 17:30,8696,1.214,357.3,32.74,2.44,19.16,262.5,33.33,504.3,70.24
16-08-21 17:35,8697,1.386,31.9,30.36,1.692,19.5,265.2,33.2,509.6,70.74
16-08-21 17:40,8698,1.195,7.889,13.53,1.872,19.58,267.3,31.88,510.8,70.99
16-08-21 17:45,8699,1.638,357.5,27.88,2.28,19.67,230.4,30.86,461.5,64.38
16-08-21 17:50,8700,0.276,27.69,74.12,0.581,19.46,77.92,32,248.6,32.56
16-08-21 17:55,8701,1.757,48.87,13.88,2.466,19.38,78.22,29.04,247.7,34.53
16-08-21 18:00,8702,1.857,43.01,40.29,2.858,19.44,230.8,29,464.7,67.99
16-08-21 18:05,8703,1.939,51.51,24.11,2.636,19.79,233.9,28.06,475,69.34
16-08-21 18:10,8704,2.56,89.2,8.26,3.312,19.75,225.5,27.49,453.8,67.85
16-08-21 18:15,8705,2.929,82,20.78,3.668,19.58,214.5,27.87,445.7,67.73
16-08-21 18:20,8706,2.835,48.94,25.19,3.77,19.58,189.6,27.95,421.7,64.35
16-08-21 18:25,8707,2.328,72.1,18.84,3.45,19.66,177.2,27.86,397.6,60.56
16-08-21 18:30,8708,2.62,87.5,15.82,3.927,19.65,172.3,27.52,386.2,59.95
16-08-21 18:35,8709,2.434,86.4,19.16,3.165,19.59,151.2,27.81,359.8,55.91
16-08-21 18:40,8710,2.351,91.6,16.39,3.361,19.5,96.3,27.95,277.3,42.59
16-08-21 18:45,8711,2.503,78.11,14.14,3.352,19.38,106.9,27.86,299.5,47.59
16-08-21 18:50,8712,1.414,66.95,19.56,1.947,19.27,87.5,28.02,272.3,41.93
16-08-21 18:55,8713,1.738,79.17,27.24,2.568,19.27,65.24,28.28,235.6,36.63
16-08-21 19:00,8714,2.021,107.7,17.57,2.679,19.3,137.7,27.53,346.3,55.68
16-08-21 19:05,8715,1.631,133.5,36.14,2.3,19.45,130.1,27.9,338.3,53.92
16-08-21 19:10,8716,1.664,199.4,30.52,3.08,19.44,108.6,28.43,300.9,47.95
16-08-21 19:15,8717,1.087,260.9,46.2,1.931,19.01,65.81,31.17,239.6,37.73
16-08-21 19:20,8718,1.656,213.4,21.95,2.398,18.62,73.83,31.85,255.6,41.89
16-08-21 19:25,8719,2.077,250.9,21.21,3.437,18.42,68.93,33.05,250.5,41.63
16-08-21 19:30,8720,2.416,256.2,18.39,2.992,17.95,42.8,36.21,208.7,34.95
16-08-21 19:35,8721,3.743,251.5,14.61,4.92,17.5,1.193,34.64,136.3,23.87
16-08-21 19:40,8722,2.169,252,16.8,2.881,17.2,5.277,38.49,141.6,23.97
16-08-21 19:45,8723,2.487,261,15.23,3.335,17.07,11.49,37.73,150.2,25.79
16-08-21 19:50,8724,2.179,246.6,21.99,3.339,17.03,-1.218,37.25,124.7,20.47
16-08-21 19:55,8725,1.829,261.9,26.49,2.888,16.77,-18.75,38.92,89.3,13.96
16-08-21 20:00,8726,1.575,237,29.4,2.185,16.54,-13.42,38.7,94.4,15.02
16-08-21 20:05,8727,1.826,219.8,29.97,2.734,16.44,3.933,38.86,125.7,21.32
16-08-21 20:10,8728,2.228,131.1,37.45,3.208,16.56,-2.538,36.06,108.8,17.39
16-08-21 20:15,8729,1.045,76.42,74.68,2.345,16.68,-17.69,34.17,76.87,11.09
16-08-21 20:20,8730,0.982,105.1,47.25,1.692,16.6,-15.25,33.57,77.75,12.05
16-08-21 20:25,8731,0.98,124.5,38.58,2.025,16.54,-19.36,34.6,66.56,9.81
16-08-21 20:30,8732,1.359,70.23,67.46,3.936,16.16,-27.34,37.14,54.22,8.27
16-08-21 20:35,8733,0.276,288.4,71.48,0.742,15.8,-29.85,39.1,47.04,7.274
16-08-21 20:40,8734,0.445,150.3,81.7,1.029,15.59,-35.56,39.39,39.2,6.188
16-08-21 20:45,8735,2.594,253.3,75.88,3.907,15.37,-41.07,39.53,34.76,5.592
16-08-21 20:50,8736,1.886,185.9,32.7,2.63,15.05,-44.52,42.58,29.92,4.997
16-08-21 20:55,8737,2.469,196.4,24.82,3.374,14.87,-46.63,42.81,24.99,4.228
16-08-21 21:00,8738,2.188,180.7,31.58,3.162,14.74,-44.34,42.07,21.75,3.811
16-08-21 21:05,8739,1.961,213.6,60.18,3.437,14.76,-45.31,40.97,18.52,3.202
16-08-21 21:10,8740,2.146,166.9,26.09,4.234,14.73,-44.71,40.52,14.78,2.541
16-08-21 21:15,8741,0.925,140.5,32.92,1.98,14.66,-38.11,39.59,12.56,2.512
16-08-21 21:20,8742,0.692,208.3,46.06,1.166,14.47,-33.97,38.87,10.79,2.38
16-08-21 21:25,8743,0.457,97,40.52,1.29,14.22,-29.5,40.64,9.79,2.331
16-08-21 21:30,8744,1.437,81.3,13.56,2.345,13.92,-30.98,41.59,8.79,1.975
16-08-21 21:35,8745,1.285,90.7,25.58,1.699,13.73,-32.65,42.27,7.869,1.9
16-08-21 21:40,8746,2.029,81.9,11.23,2.963,13.49,-33.67,43.14,6.465,1.657
16-08-21 21:45,8747,1.194,106.8,36.99,1.869,13.33,-36.28,43.62,4.366,1.381
16-08-21 21:50,8748,0.476,155.1,36.09,0.843,13.21,-37.78,43.5,1.766,1.126
16-08-21 21:55,8749,0.768,283.4,93.3,1.499,13.12,-38.19,43.39,0.273,0.879
16-08-21 22:00,8750,0.871,119,39.36,1.225,13.11,-38.75,43.74,0,0.807
16-08-21 22:05,8751,1.433,157.5,37.29,2.8,13.01,-39.82,43.97,0,0.511
16-08-21 22:10,8752,1.427,117.1,40.43,2.538,13.08,-39.36,43.34,0,0.519
16-08-21 22:15,8753,1.87,92.6,21.22,2.564,12.83,-38.07,44.95,0,0.623
16-08-21 22:20,8754,1.593,99,14.75,2.43,12.63,-37.51,45.62,0,0.494
16-08-21 22:25,8755,1.604,120.5,23.05,2.842,12.44,-35.96,46.34,0,0.617
16-08-21 22:30,8756,1.821,84.2,10.46,2.826,12.39,-33.42,46.84,0,0.403
16-08-21 22:35,8757,1.877,90.7,20.19,2.711,12.37,-34.03,46.47,0,0.335
16-08-21 22:40,8758,1.494,88.3,20.44,1.963,12.28,-33.27,47.41,0,0.558
16-08-21 22:45,8759,1.677,76.39,11.89,2.182,12.08,-33.83,48.08,0,0.529
16-08-21 22:50,8760,1.258,114.8,41,1.516,12.01,-35.74,48.35,0,0.57
16-08-21 22:55,8761,1.642,93.9,13.3,2.306,11.97,-38.58,48,0,0.388
16-08-21 23:00,8762,0.91,137.3,49.45,1.976,11.96,-41.55,48.18,0,0.638
16-08-21 23:05,8763,0.474,127.7,38.13,0.96,11.81,-43.18,48.92,0,0.86
16-08-21 23:10,8764,1.624,85.7,13.1,2.483,11.72,-49.35,49.21,0,0.568
16-08-21 23:15,8765,1.282,88.8,23.57,1.989,11.8,-54.66,49.38,0,0.533
16-08-21 23:20,8766,0.913,95.6,16.17,1.414,11.54,-59.51,50.64,0,1.003
16-08-21 23:25,8767,1.454,97.6,8.46,1.957,11.33,-64.03,51.21,0,0.832
16-08-21 23:30,8768,1.39,48.48,19.85,2.016,11.51,-64.01,49.99,0,0.578
16-08-21 23:35,8769,0.774,7.335,20.27,1.333,11.53,-61.32,50.08,0,1.153
16-08-21 23:40,8770,0.325,63.01,71.48,0.673,11.17,-57.67,52.71,0,1.314
16-08-21 23:45,8771,0.675,94.1,5.808,1.695,10.57,-53.76,56.05,0,1.421
16-08-21 23:50,8772,1.565,70.92,13.69,1.888,10.31,-52.69,54.78,0,0.505
16-08-21 23:55,8773,0.731,45.04,12.88,1.065,10.64,-46.95,54.16,0,0.728
16-08-22 0:00,8774,0.189,65.92,35.69,0.624,10.71,-42.25,54.16,0,0.936
16-08-22 0:05,8775,0,0,0,0,10.5,-39.51,55.2,0,1.088
16-08-22 0:10,8776,0.309,129.4,26.07,0.96,10.31,-39.03,54.8,0,0.615
16-08-22 0:15,8777,0.171,149.1,18.54,0.771,10.41,-37.76,54.1,0,0.84
16-08-22 0:20,8778,0.157,236.9,19.85,0.434,10.22,-36.13,56.04,0,1.002
16-08-22 0:25,8779,0.45,252.5,31.69,1.153,9.93,-34.28,56.66,0,0.844
16-08-22 0:30,8780,0.956,105.6,60.31,1.597,10.07,-32.9,57.3,0,0.403
16-08-22 0:35,8781,0.898,44.16,17.4,1.183,10.22,-32.88,56.35,0,0.313
16-08-22 0:40,8782,0.109,112.8,21.59,0.572,10.18,-32.7,59.17,0,0.861
16-08-22 0:45,8783,1.097,77.36,12.91,1.957,9.98,-33.6,58.87,0,0.264
16-08-22 0:50,8784,1.002,91.3,53.98,1.63,10.72,-33.72,55.8,0,0.092
16-08-22 0:55,8785,0.597,229.4,16.26,1.062,10.54,-32.51,56.96,0,0.894
16-08-22 1:00,8786,0.272,305.1,8.15,1.111,10.27,-32.05,57.5,0,0.673
16-08-22 1:05,8787,0.801,299.3,43.95,1.535,10.41,-33.52,57.82,0,0.341
16-08-22 1:10,8788,0.26,231.3,25.23,1.036,10.7,-34.11,57.24,0,0.55
16-08-22 1:15,8789,0.347,290.2,43.65,0.693,10.52,-32.66,58.17,0,0.759
16-08-22 1:20,8790,1.146,226.6,21.34,1.859,10.39,-31.49,59.64,0,0.432
16-08-22 1:25,8791,0.463,211.4,62.5,0.751,10.55,-34.54,58.32,0,0.288
16-08-22 1:30,8792,0.773,82.8,40.8,1.385,10.69,-37.74,58.16,0,0.46
16-08-22 1:35,8793,1.39,54.58,7.362,1.744,10.6,-37.57,58.97,0,0.628
16-08-22 1:40,8794,0.46,356.3,19.19,0.745,10.34,-37.79,59.1,0,0.65
16-08-22 1:45,8795,0.598,348.8,24.36,3.139,10.34,-36.09,59.24,0,0.775
16-08-22 1:50,8796,1.636,256.5,26.29,2.182,10.67,-41.53,57.58,0,0.008
16-08-22 1:55,8797,1.252,189.1,38.04,2.198,10.73,-43.23,57.83,0,0.292
16-08-22 2:00,8798,0.747,358.8,12.58,0.973,10.71,-42.12,58,0,0.732
16-08-22 2:05,8799,0.866,347.5,16.6,1.281,10.64,-41.48,57.25,0,0.839
16-08-22 2:10,8800,1.251,332.8,14.87,1.663,10.53,-44.1,56.86,0,0.761
16-08-22 2:15,8801,1.945,354.6,20.1,2.813,10.48,-47.94,57.98,0,0.395
16-08-22 2:20,8802,0.943,352,56.35,2.002,10.52,-47.96,59.17,0,0.628
16-08-22 2:25,8803,0.954,214.9,42.16,1.575,10.39,-48.65,59.48,0,0.865
16-08-22 2:30,8804,1.293,353.7,25.13,1.666,10.3,-56.58,59.42,0,0.8
16-08-22 2:35,8805,1.442,18.71,15.21,1.993,10.29,-63.85,57.32,0,0.957
16-08-22 2:40,8806,1.79,30.2,14.67,2.385,9.88,-64.23,58.78,0,1.039
16-08-22 2:45,8807,1.529,49.44,15.9,2.303,9.92,-65.24,58.22,0,0.603
16-08-22 2:50,8808,1.232,336.3,73.53,1.914,9.87,-65.58,58.88,0,0.976
16-08-22 2:55,8809,0.743,304.5,55.2,1.202,10.2,-62.7,58.74,0,0.526
16-08-22 3:00,8810,0.776,317.8,30.7,1.63,10.22,-60.52,58.91,0,1.074
16-08-22 3:05,8811,0.365,290.9,59.98,1.153,10.17,-61.58,60.41,0,1.066
16-08-22 3:10,8812,0.465,187.3,69.15,1.375,9.91,-62.17,61.68,0,1.139
16-08-22 3:15,8813,0.527,94.6,30.81,0.836,9.54,-60.64,62.87,0,1.34
16-08-22 3:20,8814,0.286,89.6,35.67,0.565,8.97,-55.56,63.73,0,1.29
16-08-22 3:25,8815,0.479,144.6,29.14,0.813,8.87,-58.15,64.57,0,0.963
16-08-22 3:30,8816,1.173,145.7,43.86,1.872,8.34,-61.15,64.27,0,1.816
16-08-22 3:35,8817,1.34,84.5,9.41,1.617,6.879,-63.69,67.92,0,1.99
16-08-22 3:40,8818,1.309,99.6,8.83,1.535,6.095,-64.25,70.21,0,1.685
16-08-22 3:45,8819,0.879,154.7,27.5,0.983,5.713,-64.66,71.66,0,1.432
16-08-22 3:50,8820,0.687,138.8,22.17,1.166,5.397,-65.35,73.09,0,1.342
16-08-22 3:55,8821,0.849,108,42.14,1.336,5.349,-68.2,73.97,0,1.098
16-08-22 4:00,8822,1.259,73.5,15.06,2.277,5.25,-66.98,74.05,0,1.36
16-08-22 4:05,8823,1.47,65.15,21.73,2.306,5.102,-67.22,74.46,0,0.832
16-08-22 4:10,8824,0.51,74.48,57.01,1.388,5.158,-63.74,74.08,0,1.125
16-08-22 4:15,8825,0.852,45.2,11.4,1.271,4.919,-63.18,75.67,0,1.242
16-08-22 4:20,8826,0.653,130.4,56.92,1.107,4.732,-59.88,76.86,0,1.193
16-08-22 4:25,8827,0.981,341,89.8,1.506,4.393,-54.82,78.33,0,1.08
16-08-22 4:30,8828,0.902,63.16,15.57,1.346,4.534,-53.68,77.75,0,0.344
16-08-22 4:35,8829,0.577,157.3,47.99,0.993,4.803,-56.2,76.33,0,1.019
16-08-22 4:40,8830,0.432,107.9,69.66,0.794,4.245,-53.33,78.44,0,1.197
16-08-22 4:45,8831,0.838,158.2,42.52,1.3,3.98,-50.89,79.67,0,0.888
16-08-22 4:50,8832,1.016,90.8,15.17,1.163,4.206,-48.91,78.88,0,0.622
16-08-22 4:55,8833,1.399,115.4,22.92,1.895,4.032,-44.56,78.18,0,0.71
16-08-22 5:00,8834,0.72,195.8,67.06,1.771,3.559,-44.64,80.2,0,0.667
16-08-22 5:05,8835,0.74,126.1,7.952,1.241,3.856,-43.08,79.78,0,0.622
16-08-22 5:10,8836,1.346,110.5,15.54,1.65,4.363,-45.68,77.47,0,0.184
16-08-22 5:15,8837,1.624,102.6,17.61,1.904,4.417,-46.9,76.68,0,0.244
16-08-22 5:20,8838,1.264,166.4,59.55,2.215,4.569,-46.11,76.43,0,0.295
16-08-22 5:25,8839,1.71,57.21,22,2.391,6.05,-47.31,73.76,0,0.027
16-08-22 5:30,8840,1.547,154.3,65.79,1.999,7.437,-50.74,66.32,0,0.733
16-08-22 5:35,8841,0.724,355.7,60.93,1.483,6.112,-49.06,71.34,0,0.739
16-08-22 5:40,8842,1.129,118.2,49.45,1.624,6.477,-50.92,69.62,0,0.763
16-08-22 5:45,8843,1.41,111,15.24,1.787,5.44,-48.32,72.86,0,1.328
16-08-22 5:50,8844,1.625,172.6,7.821,2.009,4.702,-49.77,75.41,0,1.089
16-08-22 5:55,8845,1.002,173.5,23.71,1.522,4.689,-49.09,76.42,0,0.786
16-08-22 6:00,8846,0.541,197.8,22.01,1.107,4.796,-49.27,76.66,0,0.702
16-08-22 6:05,8847,0.714,203.5,20.76,1.058,5.125,-45.22,75.78,0,0.536
16-08-22 6:10,8848,0.388,251.5,27.95,1.32,5.511,-41.08,74.9,0,0.675
